"year","EcozoneName","ColdToleranceSurvival","GrowthRate","LoganProbability","PeakAdultEmergence","PeakHatchDay","PeakPupation","SafranyikProbability"
1875,"Boreal Shield West",NA,1.88342418037211,0.118571383898791,184.533354551428,146.817044683509,174.860486326751,NA
1875,"Hudson Plain",NA,2.52492789328263,0.19569367236368,215.563575596038,166.011982036008,199.540372069049,NA
1875,"MixedWood Plain",NA,0.722013748857645,0.0078472459021834,191.984429459053,152.43740385788,181.185687431279,NA
1875,"Montane Cordillera",NA,2.30512788759138,0.143061935980565,215.876782054777,164.082433714078,199.918761036702,NA
1875,"Northern Arctic",NA,0,0,360.626013704098,312.755769424498,350.147678034383,NA
1875,"Pacific Maritime",NA,2.32968159983589,0.0537933804997892,217.931609698194,158.220537928222,196.436776511161,NA
1875,"Prairie",NA,0.305257989614968,0.023209958023483,169.588562833479,128.574509768555,158.586545255592,NA
1875,"Southern Arctic",NA,0.00586092037828953,0.000403247051442226,278.820799831314,202.903065236384,255.716047179871,NA
1875,"Taiga Cordillera",NA,2.1261656484475e-05,0,247.70075170406,184.182167778623,224.955587146302,NA
1875,"Taiga Plain",NA,1.55272252590567,0.23889704113413,214.263834510715,167.276484248822,199.929541187181,NA
1875,"Taiga Shield",NA,1.00981084924716,0.102258054720669,232.513970690532,176.617026033951,214.54156200761,NA
1876,"Arctic Cordillera",NA,0,NA,357.717227871919,341.563523298786,354.863134701063,NA
1876,"Atlantic Maritime",NA,3.12669902646693,NA,192.954110566227,157.081884345601,182.775788186251,NA
1876,"Boreal Cordillera",NA,0.0725619048194455,NA,321.536158406006,195.433021982812,258.833222165977,NA
1876,"Boreal Plain",NA,2.72416172755789,NA,191.731267350051,150.225700404793,180.326460021261,NA
1876,"Boreal Shield East",NA,2.20842476566606,NA,204.075766451825,165.046558415308,193.147890363516,NA
1876,"Boreal Shield West",NA,1.16004914678761,NA,193.312111309505,153.912663085902,182.878652379797,NA
1876,"Hudson Plain",NA,1.98751860162509,NA,220.735421935482,170.638428084558,205.196851169536,NA
1876,"MixedWood Plain",NA,0.605484187369038,NA,183.514817714824,148.902747892333,174.063291200695,NA
1876,"Montane Cordillera",NA,2.03464587021589,NA,218.551590986999,168.137888896521,202.70197483512,NA
1876,"Northern Arctic",NA,2.89367443838723e-05,NA,361.97618523741,301.716766653256,350.083405382405,NA
1876,"Pacific Maritime",NA,2.28380737227471,NA,221.642973305339,164.046333813471,200.944033987045,NA
1876,"Prairie",NA,0.575268453462777,NA,178.965101182349,140.967114383696,168.509140088702,NA
1876,"Southern Arctic",NA,0.141922112830503,NA,283.791802342025,202.322140284595,253.700590005388,NA
1876,"Taiga Cordillera",NA,0.0101735184181372,NA,260.639938008499,185.106424296265,228.211831214694,NA
1876,"Taiga Plain",NA,2.04140960373656,NA,218.278573052296,168.97398310208,202.816091016488,NA
1876,"Taiga Shield",NA,1.53399670797079,NA,220.472204339302,172.416789914248,205.81694255767,NA
1877,"Arctic Cordillera",NA,0.000864171484197411,NA,358.283941451772,340.447691416237,355.125364865819,NA
1877,"Atlantic Maritime",NA,2.44370766887951,NA,190.713912437774,151.425565784238,179.178667470433,NA
1877,"Boreal Cordillera",NA,0.0352997544269486,NA,261.99926272114,181.9867068419,222.520304746975,NA
1877,"Boreal Plain",NA,2.71063921903805,NA,183.695991707295,141.980510737383,172.410452571245,NA
1877,"Boreal Shield East",NA,2.51289633546467,NA,197.368046207096,155.746476107042,185.998947650227,NA
1877,"Boreal Shield West",NA,1.75534988196291,NA,186.100474257223,145.152408107239,175.667285554101,NA
1877,"Hudson Plain",NA,2.3052290674733,NA,214.060360530111,162.647032133105,198.712786710751,NA
1877,"MixedWood Plain",NA,0.965325976693537,NA,174.412504281017,136.860761065801,163.912228032164,NA
1877,"Montane Cordillera",NA,2.39149488849608,NA,202.394273184165,155.19391174496,189.721282474528,NA
1877,"Northern Arctic",NA,1.06021348412235e-06,NA,353.123190258646,294.821674307291,342.817761913426,NA
1877,"Pacific Maritime",NA,2.10477941295456,NA,196.962194752669,141.763623880705,179.420330867802,NA
1877,"Prairie",NA,0.940571615696295,NA,177.230890669174,132.426847265531,164.616776238741,NA
1877,"Southern Arctic",NA,0.0419897488379191,NA,261.622478975419,191.628397970138,238.201426166817,NA
1877,"Taiga Cordillera",NA,0.00158431628473587,NA,229.867499889223,173.461398801861,214.324610285456,NA
1877,"Taiga Plain",NA,1.89146119246321,NA,202.096810329159,157.525469673505,189.452934291549,NA
1877,"Taiga Shield",NA,2.13585280212104,NA,213.46301792619,169.01018846488,199.466677637871,NA
1878,"Arctic Cordillera",NA,2.1939161317258e-05,NA,357.634024077201,340.974607373768,354.646900081016,NA
1878,"Atlantic Maritime",NA,2.17459772667196,NA,183.984015226539,139.411676148499,172.768954978612,NA
1878,"Boreal Cordillera",NA,0.356762088914695,NA,301.00801941172,181.80664729083,240.127258878087,NA
1878,"Boreal Plain",NA,1.59928825431282,NA,185.778046591085,139.954872430679,173.46156624369,NA
1878,"Boreal Shield East",NA,2.39865959875794,NA,189.051614746815,142.432541226498,176.998638557239,NA
1878,"Boreal Shield West",NA,1.72475797801805,NA,181.321067783851,137.721178652788,170.371938731255,NA
1878,"Hudson Plain",NA,2.82190480864685,NA,206.419254501693,156.386163962934,190.660291238813,NA
1878,"MixedWood Plain",NA,0.340729084345068,NA,162.673345233389,116.884448706085,150.405586401418,NA
1878,"Montane Cordillera",NA,3.42495163177299,NA,215.062423483745,159.795670100727,198.276764698658,NA
1878,"Northern Arctic",NA,0.00442871021617074,NA,360.238914658405,297.136671148459,345.483181843503,NA
1878,"Pacific Maritime",NA,3.47732925907896,NA,209.380146412431,147.877106360636,188.061572347214,NA
1878,"Prairie",NA,0.791677999760179,NA,174.251607631763,125.102926902104,162.149815230128,NA
1878,"Southern Arctic",NA,0.656545388739678,NA,270.515019404554,192.928409596365,242.094351323015,NA
1878,"Taiga Cordillera",NA,0.169815160854288,NA,237.655191381264,175.457355247059,217.351273448725,NA
1878,"Taiga Plain",NA,2.3922174597931,NA,207.514194982478,158.965515283416,192.866904699487,NA
1878,"Taiga Shield",NA,2.75437305082909,NA,211.788446953631,161.969991596409,195.967268176779,NA
1879,"Arctic Cordillera",0.740123594018623,3.73721451766275e-05,0,358.941484866156,350.403028203855,356.110579165518,0
1879,"Atlantic Maritime",0.76959497362882,3.3901727572291,0.183382928294984,186.836890830167,145.093012060014,175.665063647546,0.0562081396687922
1879,"Boreal Cordillera",0.914482306914685,0.0430021575174903,0.00186610156927745,284.274076241679,187.204030436964,231.210874115626,0.000363541585458309
1879,"Boreal Plain",0.85644412566003,3.00116354404922,0.201701593562564,185.449377729157,143.332787005242,174.250363215259,0.211553467367284
1879,"Boreal Shield East",0.629406741679754,2.50157108593404,0.153278626477872,195.761172193698,151.6620728182,183.616559828666,0.00937390819061021
1879,"Boreal Shield West",0.629582866519334,2.25654046522763,0.0516457727590179,179.827303429006,138.279965600772,169.092578388703,0.161808404490086
1879,"Hudson Plain",0.756691074372001,2.94879830102274,0.196348674491518,205.52061453585,158.410431698016,191.121927999903,0.0828533254041684
1879,"MixedWood Plain",0.663195375136408,0.522932633635172,1.43139895130237e-05,164.262528418575,122.601272275381,153.538372664503,0.0252491948572514
1879,"Montane Cordillera",0.8772583705665,1.80844721235414,0.195434908210727,213.435107217414,167.086287313363,199.715818407656,0.0386717523258497
1879,"Northern Arctic",0.786765992787174,2.10202007705736e-06,0,360.579477601521,301.043948141871,347.15717074134,0
1879,"Pacific Maritime",0.980652396749826,2.02464467600716,0.117500243336395,211.208358916323,156.648058834685,192.708281587871,0.0230755670642423
1879,"Prairie",0.796483359892177,1.28878710350126,0.055474607712608,173.976813284851,127.909606671081,162.114122060395,0.168389444957008
1879,"Southern Arctic",0.841340233326862,0.0668683601855984,0.0040453993670989,272.813168312953,194.464863227973,243.544538533326,0.0011825384797499
1879,"Taiga Cordillera",0.903269357797444,0.0125848834549695,1.75733927928431e-06,238.107207654796,178.997433786669,220.399826238985,5.61291356026303e-07
1879,"Taiga Plain",0.892453536628766,2.07330795176021,0.218159380771758,209.512635308489,163.766504525393,195.317937167858,0.0533242821697109
1879,"Taiga Shield",0.746344906619263,2.0273927133619,0.182023128038014,220.073071220044,172.24047249796,205.155686694171,0.058091106494793
1880,"Arctic Cordillera",NA,8.89506816632314e-05,NA,359.079767442955,341.38120389088,355.795914936734,NA
1880,"Atlantic Maritime",NA,1.73140751435893,NA,188.056385499969,144.618761475479,176.039774223919,NA
1880,"Boreal Cordillera",NA,0.158314576339942,NA,320.074087271818,195.15956024477,262.655887401273,NA
1880,"Boreal Plain",NA,2.43104860858741,NA,191.935973597305,148.391844535533,180.707201411339,NA
1880,"Boreal Shield East",NA,1.4891773463854,NA,200.623303236117,155.540806682787,188.116834176186,NA
1880,"Boreal Shield West",NA,1.45836425262436,NA,195.516472675776,153.327562102941,184.330492246603,NA
1880,"Hudson Plain",NA,1.63108028279841,NA,224.90513165782,170.845219337357,209.201931804328,NA
1880,"MixedWood Plain",NA,0.066756039645644,NA,164.715922522952,122.826880577328,153.61404061126,NA
1880,"Montane Cordillera",NA,2.9967000910167,NA,217.81242482021,171.51477217453,203.439773677664,NA
1880,"Northern Arctic",NA,8.81036416182009e-06,NA,364.017307144159,302.048805138797,351.85122184138,NA
1880,"Pacific Maritime",NA,3.07285746591337,NA,218.27095672169,161.097992522003,198.242995288982,NA
1880,"Prairie",NA,0.705593870393474,NA,180.151292387044,134.378902229189,168.939926369349,NA
1880,"Southern Arctic",NA,0.111438335449374,NA,289.13185525475,204.366682122399,255.270338535649,NA
1880,"Taiga Cordillera",NA,0.0244552476864915,NA,257.827973485471,184.095460049522,226.961098583933,NA
1880,"Taiga Plain",NA,2.25178044374805,NA,214.906819733682,167.288735116416,199.870778487416,NA
1880,"Taiga Shield",NA,2.71963019982143,NA,226.910539429408,174.980730100142,210.416491369053,NA
1881,"Arctic Cordillera",NA,0,NA,362.844803445426,348.57103342599,357.541848456692,NA
1881,"Atlantic Maritime",NA,2.39297926267441,NA,195.469700071041,153.945432271941,184.907377997001,NA
1881,"Boreal Cordillera",NA,0.0592246965504083,NA,305.374145062645,184.671825102691,241.594814593407,NA
1881,"Boreal Plain",NA,2.79777669539005,NA,185.230787249953,142.797445337055,174.017500986962,NA
1881,"Boreal Shield East",NA,2.53869202109459,NA,199.260019979848,154.776610097059,187.664807198922,NA
1881,"Boreal Shield West",NA,2.50340538500906,NA,185.25776847027,143.47999538291,175.01287182901,NA
1881,"Hudson Plain",NA,2.251135135067,NA,210.748733332743,158.780728869015,195.190099709519,NA
1881,"MixedWood Plain",NA,0.286954921611195,NA,178.095597787307,136.275566451709,167.072109493653,NA
1881,"Montane Cordillera",NA,2.852818580403,NA,205.846316305792,154.808926339915,191.149472515665,NA
1881,"Northern Arctic",NA,0,NA,360.10405049662,301.961472061848,347.028469572756,NA
1881,"Pacific Maritime",NA,2.59590297771383,NA,202.620740561421,143.190190695832,182.971008050427,NA
1881,"Prairie",NA,0.690086197283747,NA,177.517303772853,129.712413198089,163.83428572309,NA
1881,"Southern Arctic",NA,0.0191268639018729,NA,272.910441207721,196.838373334298,245.859642665849,NA
1881,"Taiga Cordillera",NA,0.0113355836116561,NA,251.109428586233,180.353310278671,222.294220180646,NA
1881,"Taiga Plain",NA,1.85298030938404,NA,209.431118275845,164.027892834015,195.004490004545,NA
1881,"Taiga Shield",NA,1.50027556842346,NA,218.727719185158,171.346734113826,203.784115970181,NA
1882,"Arctic Cordillera",NA,0,NA,362.798509181362,346.183021305834,357.572271018323,NA
1882,"Atlantic Maritime",NA,2.82095856119767,NA,199.433660750028,158.785146912631,188.340721609904,NA
1882,"Boreal Cordillera",NA,0.0567279608231225,NA,308.743037469844,189.967925235368,252.811943240627,NA
1882,"Boreal Plain",NA,2.68788345437248,NA,186.520499810838,148.687120090986,176.371287375491,NA
1882,"Boreal Shield East",NA,1.77147724633609,NA,210.782774300815,168.119345836789,199.827808606258,NA
1882,"Boreal Shield West",NA,1.30678740809141,NA,190.16201918213,150.143037573338,180.287999220377,NA
1882,"Hudson Plain",NA,2.11462197860248,NA,222.691674804027,173.309430854555,207.350938760089,NA
1882,"MixedWood Plain",NA,0.176982613702089,NA,191.996271870957,149.777990580474,180.775860559614,NA
1882,"Montane Cordillera",NA,1.8175759310275,NA,215.453060072452,166.168405044603,200.582429268998,NA
1882,"Northern Arctic",NA,0.00050862650981567,NA,357.543482276278,300.415142587742,343.346740386017,NA
1882,"Pacific Maritime",NA,2.2641860068763,NA,215.784591796217,160.018281125975,196.773866471595,NA
1882,"Prairie",NA,1.69311885574642,NA,184.567920023627,141.259920710086,173.87047881205,NA
1882,"Southern Arctic",NA,0.414951010882736,NA,269.452757147541,196.008928932003,249.357564158738,NA
1882,"Taiga Cordillera",NA,0.0215604966538859,NA,252.109198786628,181.49499265669,224.532932550493,NA
1882,"Taiga Plain",NA,2.12370519634953,NA,210.135704272779,166.013676332549,195.921087683312,NA
1882,"Taiga Shield",NA,2.24273046865812,NA,221.228998134379,175.682497863915,206.878857796903,NA
1883,"Arctic Cordillera",NA,0,NA,359.3681864595,342.008530173849,355.532957746299,NA
1883,"Atlantic Maritime",NA,2.88247586213142,NA,188.180857908378,148.818734621362,177.300721013999,NA
1883,"Boreal Cordillera",NA,0.194103398770847,NA,284.591392423655,184.115989039403,238.926226713235,NA
1883,"Boreal Plain",NA,1.54960284945039,NA,181.797903698762,139.152913415227,171.261121471869,NA
1883,"Boreal Shield East",NA,3.00245109020576,NA,197.324716442617,155.710562762513,186.032200162043,NA
1883,"Boreal Shield West",NA,0.735882158729202,NA,187.113753157986,146.917053287699,177.342513368591,NA
1883,"Hudson Plain",NA,2.67534373612075,NA,218.282279387222,168.284717435804,203.297743555834,NA
1883,"MixedWood Plain",NA,1.30177872945759,NA,173.046056767473,131.041212464598,162.44656388864,NA
1883,"Montane Cordillera",NA,3.07866426840878,NA,208.246242382621,163.629524385366,194.096330959263,NA
1883,"Northern Arctic",NA,0.0204871867870744,NA,349.936999489442,296.149907129985,341.446909645912,NA
1883,"Pacific Maritime",NA,3.124714173245,NA,203.688998184476,149.038496117947,185.871850506171,NA
1883,"Prairie",NA,0.739787035484748,NA,178.630330171917,134.68608328954,167.629206655832,NA
1883,"Southern Arctic",NA,0.983425005221282,NA,262.13886875575,192.480813347787,241.882246933418,NA
1883,"Taiga Cordillera",NA,0.047248049665402,NA,235.197877893726,176.932119144572,216.815838778438,NA
1883,"Taiga Plain",NA,2.16287420949069,NA,201.877408151161,157.153340855992,188.780397992904,NA
1883,"Taiga Shield",NA,1.85465182571319,NA,214.173136705314,167.688241537022,199.859050647145,NA
1884,"Arctic Cordillera",0.698471104565217,9.53489052044651e-06,0,365.960238209293,352.552141161442,358.110017326435,0
1884,"Atlantic Maritime",0.798529613428978,3.1786423273964,0.160900734251892,190.888095775366,150.111010363716,179.358332798773,0.144268765157113
1884,"Boreal Cordillera",0.88145886769448,0.227563886067854,0.00184964973811125,322.210116178754,190.472451648795,262.93843461972,0.000456347626319044
1884,"Boreal Plain",0.720003448158302,1.17617345742622,0.135999654212961,186.864992504186,147.058430835156,175.682242883412,0.288662721531441
1884,"Boreal Shield East",0.596235169246213,3.1360622353365,0.160983075875781,203.357921041944,161.842574576243,191.412382460508,0.162404727865069
1884,"Boreal Shield West",0.654810639195022,1.32782872960856,0.0964194328050792,188.333535723714,150.452125613636,177.698665099262,0.283350001822781
1884,"Hudson Plain",0.790525070130639,2.70343673872941,0.244962694950655,219.769228137714,169.750068167102,205.935440029135,0.16018469765692
1884,"MixedWood Plain",0.503335966158847,1.48315563918113,3.4892993213518e-05,174.711697119461,136.454711954153,165.311082638795,0.164362626801526
1884,"Montane Cordillera",0.721362448661643,2.92005521657484,0.0956937593322386,213.602340482562,159.702178113386,195.725737635833,0.0494162322073212
1884,"Northern Arctic",0.781145887472251,0.0261572107344953,9.68814403813311e-06,364.725543109104,314.917215206732,355.300445942863,0.00127836466619697
1884,"Pacific Maritime",0.958689718021812,2.95100968226008,0.0589567290152374,209.40212027246,144.563535872199,187.234140869475,0.0256715903289603
1884,"Prairie",0.524987604887636,0.633200598967949,0.0809884400019248,174.558767970276,134.749056639339,164.1857563867,0.338117966491537
1884,"Southern Arctic",0.840600583664877,1.28113993672861,0.0446194789102748,292.058786303235,207.10019585924,261.708708852384,0.0296637323505747
1884,"Taiga Cordillera",0.892911855677785,0.109248765688429,3.51467855856862e-06,268.800927100384,183.442012050233,227.744778298558,5.61291356026303e-07
1884,"Taiga Plain",0.861321792351507,2.37002152262334,0.191197602953476,215.46879828284,166.874671879767,199.297205256985,0.0722810624112587
1884,"Taiga Shield",0.734238114470958,1.96542874153004,0.147883320638418,232.409312027774,178.018572976272,213.256937675679,0.10655807756028
1885,"Arctic Cordillera",NA,0,NA,362.749168261306,351.773856549306,356.486492801018,NA
1885,"Atlantic Maritime",NA,2.35551533912535,NA,190.250865613669,148.362578785226,179.024190785157,NA
1885,"Boreal Cordillera",NA,0.03868040332365,NA,305.997945957719,186.950635242449,248.664859270391,NA
1885,"Boreal Plain",NA,2.96242611676935,NA,191.059645730644,148.584434753669,180.140938866513,NA
1885,"Boreal Shield East",NA,2.5464510603377,NA,200.68890281016,158.115930828702,188.746876549419,NA
1885,"Boreal Shield West",NA,2.98117744954449,NA,190.29848131108,149.538822738049,179.671889554773,NA
1885,"Hudson Plain",NA,2.41325141256671,NA,216.524330055893,164.425020146054,200.592806662032,NA
1885,"MixedWood Plain",NA,0.490332408702849,NA,176.700700899704,137.361573242132,166.681546909939,NA
1885,"Montane Cordillera",NA,2.17494586555653,NA,208.664721736964,158.121362548961,193.145363318613,NA
1885,"Northern Arctic",NA,0,NA,364.66495715503,312.816801132658,353.887733998017,NA
1885,"Pacific Maritime",NA,2.64612440576362,NA,196.434292815098,133.685553259271,176.439809135605,NA
1885,"Prairie",NA,0.945577711257727,NA,183.303930706821,140.434792208722,172.377451093001,NA
1885,"Southern Arctic",NA,0.00976113970428717,NA,289.899700107061,203.030486378688,258.845251791908,NA
1885,"Taiga Cordillera",NA,0.00911809401812445,NA,248.191505000592,179.369724222253,221.463007203775,NA
1885,"Taiga Plain",NA,1.96200911995319,NA,211.515231161555,164.630852563683,196.9021539251,NA
1885,"Taiga Shield",NA,1.11137529339449,NA,226.870760692917,175.598161387448,209.423614681335,NA
1886,"Arctic Cordillera",NA,0,NA,358.643300642724,347.785672008108,355.402205513457,NA
1886,"Atlantic Maritime",NA,3.1631875607727,NA,181.250606422786,136.531898841491,169.353691897705,NA
1886,"Boreal Cordillera",NA,0.0876597356641059,NA,323.478691589003,186.016942765503,249.745895241761,NA
1886,"Boreal Plain",NA,3.35555274162118,NA,194.616753600612,152.019651306252,183.410571823186,NA
1886,"Boreal Shield East",NA,2.42687693447457,NA,194.323753091751,148.251317060929,182.445521976225,NA
1886,"Boreal Shield West",NA,2.60512785497691,NA,193.411440572829,151.707505141774,182.897723147111,NA
1886,"Hudson Plain",NA,2.73645100130613,NA,220.932365229086,170.877105939022,206.975878804783,NA
1886,"MixedWood Plain",NA,0.821186621911401,NA,164.116854571856,119.071602149046,151.853563121946,NA
1886,"Montane Cordillera",NA,2.78243455259565,NA,218.346083405067,163.654128211835,201.344613325386,NA
1886,"Northern Arctic",NA,0,NA,366.730395700332,310.501333647167,360.240489699221,NA
1886,"Pacific Maritime",NA,2.96310797229612,NA,213.561211766953,150.588132084793,190.88761621617,NA
1886,"Prairie",NA,1.45484246594559,NA,180.469395796166,136.166132396359,168.681832382085,NA
1886,"Southern Arctic",NA,0.00644372391511669,NA,329.048574963868,207.287558687866,269.382492891667,NA
1886,"Taiga Cordillera",NA,0.0064710924306494,NA,274.823980906296,180.427383471552,224.858974408429,NA
1886,"Taiga Plain",NA,2.14752044413386,NA,222.971525724066,168.958290049093,205.960402052303,NA
1886,"Taiga Shield",NA,1.30641637214134,NA,225.426082868097,174.720501085234,207.251689684579,NA
1887,"Arctic Cordillera",NA,1.08349497989215e-06,NA,359.415473131367,351.423092682657,355.897050784321,NA
1887,"Atlantic Maritime",NA,3.29933360313518,NA,189.410187278495,145.404670035067,178.356283464087,NA
1887,"Boreal Cordillera",NA,0.0149863908020639,NA,333.235031588739,196.883822992146,277.762052853697,NA
1887,"Boreal Plain",NA,3.33034511283758,NA,199.876929870742,155.029501871855,188.052595154361,NA
1887,"Boreal Shield East",NA,2.81026401667544,NA,193.944333621954,148.913185164095,181.531389808372,NA
1887,"Boreal Shield West",NA,2.94432664391536,NA,195.236360644636,151.595248383087,183.684739775998,NA
1887,"Hudson Plain",NA,2.08631486051399,NA,217.987473203733,163.374167594978,203.465497431996,NA
1887,"MixedWood Plain",NA,0.804674069266047,NA,168.823039364666,130.082848597482,157.967953222896,NA
1887,"Montane Cordillera",NA,1.0945292862841,NA,226.258493642211,174.287647331181,209.595375539713,NA
1887,"Northern Arctic",NA,0,NA,366.737703638667,319.510116803748,362.277488862796,NA
1887,"Pacific Maritime",NA,1.80384382471066,NA,224.732029549967,165.88220098697,205.351699138037,NA
1887,"Prairie",NA,1.7201341111134,NA,188.651189407512,143.478021582919,176.787042221772,NA
1887,"Southern Arctic",NA,0.00242908920921445,NA,320.945326215652,209.779531575848,272.663492606343,NA
1887,"Taiga Cordillera",NA,0.000219244773927044,NA,292.544935057725,187.816006027159,233.978103750144,NA
1887,"Taiga Plain",NA,1.52789947287094,NA,224.452660666994,172.405643939791,208.323587156306,NA
1887,"Taiga Shield",NA,1.23343011679507,NA,227.762955745812,172.927021627262,208.999056791879,NA
1888,"Arctic Cordillera",NA,0,NA,359.256387960374,343.175138482801,355.738586133213,NA
1888,"Atlantic Maritime",NA,3.39974182790949,NA,192.58820678733,149.971311092989,180.547354807557,NA
1888,"Boreal Cordillera",NA,0.0118975372527709,NA,313.852883672234,186.7538730929,246.346052027001,NA
1888,"Boreal Plain",NA,3.83343719437897,NA,200.896206719202,154.493751614036,189.088476559291,NA
1888,"Boreal Shield East",NA,2.68013861628072,NA,205.836039449767,162.858983579976,193.312759081037,NA
1888,"Boreal Shield West",NA,3.55300966079539,NA,200.891836146205,159.27786329531,189.886228357367,NA
1888,"Hudson Plain",NA,2.81671451325068,NA,225.827625986462,175.014266201483,208.538267807878,NA
